ID,label,split_1,split_2,split_3
DTXSID4020406,0,train,train,train
DTXSID0046488,1,train,test,train
DTXSID0041359,1,train,train,train
DTXSID5046015,0,train,train,test
DTXSID1045370,0,train,train,train
DTXSID4023595,1,train,train,test
DTXSID0024979,0,train,train,train
DTXSID7020057,1,train,train,train
DTXSID9035206,0,train,train,train
DTXSID7022170,0,train,test,train
DTXSID2021866,0,train,train,train
DTXSID6044565,0,train,train,train
DTXSID3027586,0,train,train,train
DTXSID4057714,0,train,train,train
DTXSID1022188,0,train,train,train
DTXSID6057798,1,train,train,train
DTXSID2045444,0,train,test,train
DTXSID1020857,0,train,train,train
DTXSID4020828,1,train,train,train
DTXSID9057848,1,train,train,train
DTXSID0021389,0,train,train,train
DTXSID2021365,0,train,train,train
DTXSID4047414,0,train,train,train
DTXSID8023393,1,train,test,test
DTXSID7024875,0,train,test,test
DTXSID4022579,0,train,train,train
DTXSID4045769,0,train,test,test
DTXSID8042137,1,train,train,train
DTXSID0057671,0,train,train,train
DTXSID1057797,0,train,train,test
DTXSID3023716,0,train,train,train
DTXSID7025768,0,train,test,train
DTXSID2024791,0,train,train,train
DTXSID7025215,0,train,train,train
DTXSID9044459,1,train,test,train
DTXSID5046221,1,train,train,train
DTXSID5048716,0,train,test,train
DTXSID7026609,0,train,train,train
DTXSID3023051,0,train,train,train
DTXSID0026838,0,train,train,train
DTXSID6026167,0,train,train,train
DTXSID2044347,0,train,train,train
DTXSID9029302,0,train,train,train
DTXSID9048930,1,train,train,train
DTXSID1021162,0,train,train,train
DTXSID0030162,0,train,test,train
DTXSID1047520,0,train,train,train
DTXSID0029133,0,train,train,test
DTXSID3021148,1,train,train,train
DTXSID4027527,1,train,train,train
DTXSID4027604,1,train,train,train
DTXSID2057738,0,train,train,train
DTXSID7026994,0,train,test,train
DTXSID3047429,0,train,train,train
DTXSID7044394,0,train,test,train
DTXSID7048829,0,train,test,train
DTXSID4025165,0,train,train,train
DTXSID8044595,0,train,train,train
DTXSID0046725,0,train,train,train
DTXSID9047253,1,train,train,train
DTXSID6020141,0,train,train,train
DTXSID2047727,0,train,train,train
DTXSID4047258,0,train,train,train
DTXSID6020983,0,train,train,train
DTXSID2020686,0,train,train,test
DTXSID9024485,1,train,train,train
DTXSID6023656,1,train,test,train
DTXSID2044844,0,train,train,train
DTXSID6049430,1,train,train,train
DTXSID9041441,0,train,train,train
DTXSID8029575,1,train,test,train
DTXSID5027308,0,train,train,test
DTXSID7027386,0,train,train,train
DTXSID1038795,0,train,train,train
DTXSID8042187,1,train,test,train
DTXSID0047828,0,train,train,train
DTXSID0024395,0,train,train,train
DTXSID7052101,0,train,train,train
DTXSID1049308,0,train,train,train
DTXSID4026501,0,train,train,train
DTXSID8024573,0,train,test,train
DTXSID9022655,1,train,train,train
DTXSID7026867,0,train,test,train
DTXSID9045633,1,train,train,test
DTXSID3025253,1,train,train,test
DTXSID1057616,0,train,train,train
DTXSID3020120,1,train,test,train
DTXSID2041464,0,train,train,test
DTXSID6045452,1,train,test,train
DTXSID9048801,0,train,test,train
DTXSID1040164,0,train,train,train
DTXSID5027512,0,train,train,train
DTXSID4027525,0,train,train,train
DTXSID6044430,0,train,test,train
DTXSID7028011,0,train,train,train
DTXSID9048728,1,train,train,train
DTXSID7023932,1,train,train,train
DTXSID9023174,0,train,train,train
DTXSID9025740,0,train,train,train
DTXSID8022828,1,train,train,train
DTXSID2033493,0,train,train,train
DTXSID6021618,0,train,train,test
DTXSID9047960,0,train,train,train
DTXSID8045193,1,train,train,train
DTXSID3031860,0,train,train,train
DTXSID3044598,0,train,train,train
DTXSID5023031,0,train,test,train
DTXSID9045687,0,train,train,test
DTXSID8047135,0,train,train,test
DTXSID6024254,1,train,train,train
DTXSID7025716,1,train,train,train
DTXSID4041238,0,train,test,train
DTXSID5045916,1,train,train,train
DTXSID8057720,0,train,train,train
DTXSID3049332,1,train,train,test
DTXSID1025776,0,train,train,train
DTXSID0046565,0,train,test,train
DTXSID2045862,0,train,test,train
DTXSID6022218,0,train,train,test
DTXSID5020576,1,train,train,train
DTXSID9020407,0,train,train,test
DTXSID0047036,0,train,test,train
DTXSID5052125,0,train,train,train
DTXSID4027789,0,train,test,train
DTXSID7046706,0,train,train,train
DTXSID6021824,1,train,train,train
DTXSID7046415,0,train,train,train
DTXSID5025738,0,train,test,train
DTXSID1023314,0,train,train,test
DTXSID8034823,0,train,train,train
DTXSID0025286,0,train,train,train
DTXSID2025840,0,train,train,train
DTXSID0021387,0,train,test,train
DTXSID9040714,0,train,train,test
DTXSID2041709,0,train,train,train
DTXSID0049315,1,train,train,test
DTXSID1049229,1,train,train,test
DTXSID8027537,0,train,train,test
DTXSID0025494,0,train,train,train
DTXSID6037728,0,train,train,test
DTXSID9047411,0,train,train,train
DTXSID2045654,0,train,test,train
DTXSID9036690,0,train,train,train
DTXSID8023973,0,train,test,test
DTXSID6040404,1,train,train,train
DTXSID9057680,0,train,train,train
DTXSID8045351,0,train,train,train
DTXSID2027593,0,train,train,train
DTXSID2044399,0,train,train,train
DTXSID3034458,0,train,train,train
DTXSID1040326,1,train,train,train
DTXSID9046152,1,train,train,train
DTXSID3037208,1,train,train,train
DTXSID3047556,0,train,train,train
DTXSID6046977,0,train,test,train
DTXSID3022582,0,train,test,test
DTXSID1045409,0,train,train,train
DTXSID0048713,0,train,train,train
DTXSID3052511,0,train,train,train
DTXSID0044999,0,train,train,test
DTXSID6021820,0,train,train,train
DTXSID8026515,0,train,test,train
DTXSID0046696,0,train,test,test
DTXSID8029606,0,train,train,test
DTXSID7022411,0,train,train,train
DTXSID5025079,0,train,train,test
DTXSID8024284,0,train,test,train
DTXSID5047451,0,train,test,train
DTXSID0041852,0,train,train,train
DTXSID4047389,1,train,train,train
DTXSID4048694,0,train,train,train
DTXSID4024642,0,train,train,train
DTXSID9024437,0,train,train,train
DTXSID7023221,0,train,test,train
DTXSID2022125,0,train,train,train
DTXSID8026933,0,train,train,train
DTXSID4023622,0,train,train,train
DTXSID6025850,0,train,train,test
DTXSID6040668,1,train,train,test
DTXSID7021815,1,train,train,train
DTXSID6057669,0,train,test,test
DTXSID7037553,1,train,train,train
DTXSID7044132,0,train,train,train
DTXSID3049255,0,train,test,test
DTXSID1044691,1,train,train,train
DTXSID0041519,0,train,test,train
DTXSID4029224,0,train,train,train
DTXSID7020398,1,train,train,train
DTXSID8042422,0,train,train,test
DTXSID6021165,0,train,train,train
DTXSID9047120,0,train,train,train
DTXSID2029325,0,train,test,test
DTXSID4025292,0,train,train,train
DTXSID2021282,0,train,test,train
DTXSID1022001,0,train,train,train
DTXSID8025757,1,train,train,train
DTXSID6041056,0,train,train,test
DTXSID7047067,0,train,train,train
DTXSID5057753,0,train,train,train
DTXSID2047775,0,train,train,train
DTXSID2022707,0,train,test,train
DTXSID1045611,0,train,train,train
DTXSID0048717,0,train,train,train
DTXSID9027522,0,train,train,train
DTXSID2045496,1,train,train,train
DTXSID0046692,0,train,train,train
DTXSID3047849,1,train,train,train
DTXSID1032278,0,train,test,train
DTXSID1048910,0,train,train,train
DTXSID0049313,0,train,train,test
DTXSID4027498,0,train,train,train
DTXSID2020341,0,train,train,train
DTXSID2025842,1,train,train,train
DTXSID5051440,0,train,train,train
DTXSID7027540,0,train,test,test
DTXSID9038686,0,train,train,train
DTXSID1021299,1,train,train,train
DTXSID7052573,1,train,train,train
DTXSID6047444,0,train,test,train
DTXSID8021640,0,train,train,train
DTXSID2026151,1,train,test,train
DTXSID8057770,0,train,train,train
DTXSID1022556,0,train,train,test
DTXSID8048606,0,train,train,train
DTXSID1021168,1,train,train,train
DTXSID7023190,0,train,train,train
DTXSID0020814,1,train,train,test
DTXSID7022833,0,train,train,train
DTXSID5047320,1,train,train,test
DTXSID8025886,1,train,train,test
DTXSID4036435,0,train,test,train
DTXSID3020209,1,train,train,train
DTXSID4040343,0,train,train,test
DTXSID7044895,0,train,test,train
DTXSID0057835,0,train,train,train
DTXSID3044754,0,train,test,train
DTXSID9021762,0,train,train,train
DTXSID5045594,0,train,train,train
DTXSID2025715,0,train,train,train
DTXSID1035783,0,train,test,train
DTXSID4057849,1,train,test,train
DTXSID7026526,0,train,train,train
DTXSID0020280,0,train,train,train
DTXSID2034542,0,train,train,test
DTXSID3026148,0,train,train,train
DTXSID0047957,1,train,train,train
DTXSID0040707,0,train,train,train
DTXSID8022161,1,train,train,test
DTXSID9023043,0,train,test,train
DTXSID8049208,0,train,test,test
DTXSID1049069,0,train,train,train
DTXSID5020312,1,train,train,test
DTXSID8049414,0,train,train,train
DTXSID1045089,0,train,train,train
DTXSID5020861,0,train,train,train
DTXSID5022984,0,train,train,train
DTXSID0037023,1,train,train,train
DTXSID6044642,1,train,train,train
DTXSID7048790,0,train,train,train
DTXSID2034700,0,train,train,train
DTXSID2021492,0,train,train,test
DTXSID8025830,0,train,train,test
DTXSID4025117,0,train,test,train
DTXSID7034676,0,train,test,train
DTXSID3045851,0,train,train,train
DTXSID8022741,0,train,train,train
DTXSID0020577,0,train,test,train
DTXSID7026156,0,train,train,train
DTXSID0042084,1,train,train,train
DTXSID8041246,0,train,train,train
DTXSID7021607,0,train,test,train
DTXSID9045556,0,train,test,train
DTXSID0051574,0,train,train,test
DTXSID0027270,0,train,train,train
DTXSID1024259,1,train,train,train
DTXSID0026208,1,train,train,test
DTXSID5025285,0,train,train,train
DTXSID4046109,0,train,train,train
DTXSID0047799,0,train,test,test
DTXSID0038887,0,train,train,train
DTXSID8026640,0,train,train,train
DTXSID3034664,0,train,train,test
DTXSID6027551,0,train,train,train
DTXSID3040271,0,train,test,train
DTXSID3046324,0,train,train,test
DTXSID2027254,0,train,train,train
DTXSID4045424,0,train,train,train
DTXSID6022050,0,train,test,train
DTXSID5044865,1,train,train,train
DTXSID1057791,0,train,test,train
DTXSID6020068,1,train,train,train
DTXSID5039721,1,train,train,train
DTXSID0020155,1,train,train,train
DTXSID2021997,0,train,train,train
DTXSID5049287,0,train,train,test
DTXSID1040295,0,train,test,train
DTXSID4049298,1,train,train,train
DTXSID2020391,0,train,train,train
DTXSID0057621,0,train,train,test
DTXSID2023276,1,train,train,train
DTXSID2020717,0,train,train,train
DTXSID1048172,1,train,train,train
DTXSID7042061,0,train,train,train
DTXSID9028120,0,train,train,test
DTXSID5045756,0,train,train,train
DTXSID4024276,1,train,train,train
DTXSID5020314,0,train,train,train
DTXSID9044403,0,train,test,train
DTXSID0021543,0,train,train,train
DTXSID8025593,0,train,test,test
DTXSID0020232,0,train,train,test
DTXSID7031294,0,train,train,test
DTXSID0037522,1,train,train,test
DTXSID7026366,0,train,train,train
DTXSID6022341,0,train,train,test
DTXSID1048916,1,train,train,train
DTXSID0044600,0,train,train,train
DTXSID0049365,0,train,test,train
DTXSID5045833,0,train,test,train
DTXSID8025751,0,train,train,test
DTXSID5057707,0,train,test,train
DTXSID2047305,0,train,test,train
DTXSID4047703,0,train,train,test
DTXSID9048192,0,train,train,train
DTXSID9044825,0,train,train,train
DTXSID8032386,0,train,test,train
DTXSID2021993,0,train,train,test
DTXSID9049245,0,train,train,train
DTXSID1026031,0,train,test,train
DTXSID7042356,1,train,train,test
DTXSID1044645,1,train,test,train
DTXSID3044332,0,train,train,train
DTXSID7023722,0,train,test,train
DTXSID5026207,1,train,train,train
DTXSID4021056,0,train,train,train
DTXSID6041349,0,train,train,test
DTXSID1047603,0,train,train,train
DTXSID2047723,0,train,train,train
DTXSID5044233,0,train,train,train
DTXSID7023063,1,train,train,train
DTXSID1020980,0,train,train,train
DTXSID3026516,0,train,test,train
DTXSID9022730,0,train,train,train
DTXSID0026040,1,train,train,train
DTXSID8035186,0,train,train,train
DTXSID8047898,0,train,train,train
DTXSID9020031,1,train,train,train
DTXSID2026943,0,train,test,train
DTXSID4034869,1,train,test,train
DTXSID9045138,0,train,train,train
DTXSID3026065,1,train,train,train
DTXSID8045854,1,train,train,test
DTXSID9045394,0,train,train,train
DTXSID0057629,0,train,train,test
DTXSID3022588,1,train,train,train
DTXSID6021456,0,train,train,train
DTXSID2027206,0,train,test,train
DTXSID0051499,0,train,test,test
DTXSID3023269,0,train,train,test
DTXSID2047567,0,train,train,train
DTXSID9034232,0,train,test,test
DTXSID2020426,1,train,train,train
DTXSID0051782,1,train,train,train
DTXSID8021519,0,train,train,train
DTXSID1047493,0,train,train,train
DTXSID8020173,0,train,train,train
DTXSID0040676,0,train,train,train
DTXSID3048659,0,train,train,train
DTXSID2046628,0,train,test,test
DTXSID2045521,0,train,train,train
DTXSID1041891,0,train,train,test
DTXSID0025315,1,train,train,test
DTXSID6047103,1,train,test,train
DTXSID3031492,0,train,train,test
DTXSID3044621,0,train,train,test
DTXSID6045901,0,train,train,train
DTXSID2042199,0,train,test,train
DTXSID8021771,0,train,test,train
DTXSID5045704,0,train,test,train
DTXSID9047704,0,train,train,test
DTXSID5041306,0,train,train,test
DTXSID7023300,0,train,train,train
DTXSID3029310,0,train,train,test
DTXSID0020282,0,train,test,train
DTXSID1025851,0,train,train,train
DTXSID6047369,1,train,train,train
DTXSID8057643,1,train,train,train
DTXSID5032579,0,train,train,train
DTXSID5057834,1,train,train,test
DTXSID5044289,0,train,train,train
DTXSID1044770,0,train,train,test
DTXSID8051914,1,train,test,train
DTXSID4044535,0,train,train,train
DTXSID0021620,1,train,train,train
DTXSID1027716,0,train,test,train
DTXSID6047074,0,train,test,train
DTXSID1025279,0,train,test,train
DTXSID3047683,0,train,test,train
DTXSID9027603,0,train,train,train
DTXSID8025046,0,train,train,train
DTXSID0021096,0,train,train,train
DTXSID2049391,1,train,train,test
DTXSID3052301,0,train,train,train
DTXSID6052299,0,train,test,train
DTXSID7025926,1,train,train,train
DTXSID7045996,0,train,train,train
DTXSID4030336,0,train,train,train
DTXSID6057790,0,train,train,train
DTXSID4045638,1,train,test,train
DTXSID6046000,0,train,train,train
DTXSID6032192,0,train,train,train
DTXSID4047547,0,train,train,test
DTXSID4020820,0,train,train,train
DTXSID0046193,0,train,train,train
DTXSID1029671,0,train,train,train
DTXSID7047645,0,train,train,test
DTXSID2021026,0,train,test,train
DTXSID9020829,0,train,train,train
DTXSID1025774,0,train,train,train
DTXSID2045600,0,train,train,train
DTXSID4021632,0,train,train,train
DTXSID8025466,0,train,train,test
DTXSID5047744,0,train,train,train
DTXSID1025724,0,train,test,train
DTXSID3021304,0,train,train,train
DTXSID6044727,0,train,test,train
DTXSID6040111,0,train,train,train
DTXSID8035423,0,train,test,train
DTXSID6032358,0,train,test,train
DTXSID6026955,0,train,test,train
DTXSID3045778,0,train,test,train
DTXSID4020088,0,train,train,train
DTXSID1049431,1,train,train,train
DTXSID2051687,0,train,train,train
DTXSID1023736,0,train,train,train
DTXSID2044420,0,train,train,train
DTXSID4037582,0,train,test,test
DTXSID6023155,1,train,train,train
DTXSID3029152,0,train,train,train
DTXSID9044407,0,train,train,train
DTXSID4023179,1,train,train,train
DTXSID1047601,0,train,train,train
DTXSID0049022,0,train,train,train
DTXSID3032331,1,train,train,train
DTXSID5022774,0,train,train,train
DTXSID3024239,1,train,train,train
DTXSID1032640,0,train,train,test
DTXSID5025819,0,train,test,train
DTXSID8047929,0,train,train,test
DTXSID6021583,0,train,train,train
DTXSID9023889,1,train,train,train
DTXSID8022404,1,train,train,train
DTXSID3021803,0,train,train,train
DTXSID8042349,0,train,train,train
DTXSID0045389,0,train,train,train
DTXSID0052837,0,train,train,test
DTXSID1046685,0,train,train,train
DTXSID0044654,0,train,train,train
DTXSID9021267,0,train,train,train
DTXSID0045703,0,train,train,train
DTXSID1049221,0,train,train,train
DTXSID0045836,0,train,train,test
DTXSID5020108,0,train,train,train
DTXSID3047970,0,train,train,train
DTXSID6029171,0,train,train,test
DTXSID8026436,0,train,test,train
DTXSID7025764,0,train,train,test
DTXSID7042019,1,train,test,test
DTXSID8045484,0,train,train,test
DTXSID7021653,0,train,train,train
DTXSID2020266,1,train,train,train
DTXSID6043913,0,train,train,train
DTXSID8024733,0,train,train,train
DTXSID8047769,0,train,train,train
DTXSID3029158,0,train,train,train
DTXSID7052319,1,train,train,train
DTXSID5044572,0,train,test,test
DTXSID8044200,0,train,train,train
DTXSID4046020,0,train,train,test
DTXSID8027032,0,train,train,train
DTXSID2057819,0,train,train,test
DTXSID6044779,1,train,train,train
DTXSID5057672,0,train,train,train
DTXSID2046460,0,train,train,train
DTXSID0032497,0,train,train,train
DTXSID1020855,0,train,train,train
DTXSID8048733,1,train,train,train
DTXSID3048520,0,train,train,train
DTXSID9047540,1,train,train,train
DTXSID6051560,0,train,test,train
DTXSID1021322,1,train,train,train
DTXSID2044503,1,train,train,train
DTXSID0045173,1,train,train,train
DTXSID3023427,0,train,train,train
DTXSID0034936,0,train,train,train
DTXSID0045595,0,train,train,train
DTXSID9021552,0,train,test,train
DTXSID8046828,0,train,train,train
DTXSID3020964,0,train,train,train
DTXSID2044846,1,train,train,train
DTXSID2041622,1,train,test,train
DTXSID5025102,0,train,train,train
DTXSID6024836,0,train,train,train
DTXSID8044597,0,train,train,test
DTXSID4026139,1,train,train,train
DTXSID7046041,0,train,test,train
DTXSID7045607,0,train,train,train
DTXSID5024500,0,train,train,train
DTXSID0021545,0,train,train,train
DTXSID2021234,1,train,train,train
DTXSID1045328,0,train,train,train
DTXSID9025299,1,train,train,train
DTXSID6048620,0,train,train,train
DTXSID2023640,0,train,train,train
DTXSID5047665,0,train,train,test
DTXSID1040792,0,train,train,train
DTXSID6035285,0,train,train,train
DTXSID5023081,0,train,train,train
DTXSID8045147,0,train,train,test
DTXSID6024127,0,train,train,train
DTXSID7048661,0,train,train,train
DTXSID7032559,1,train,train,train
DTXSID4042208,0,train,train,test
DTXSID0035790,0,train,train,train
DTXSID7046207,1,train,train,train
DTXSID7047487,0,train,train,train
DTXSID4026557,0,train,train,train
DTXSID1026954,0,train,test,test
DTXSID3027407,0,train,train,train
DTXSID1040611,1,train,train,train
DTXSID9022522,0,train,train,train
DTXSID3042261,1,train,train,test
DTXSID4044876,0,train,test,train
DTXSID3041299,0,train,train,train
DTXSID6057796,0,train,train,train
DTXSID0027486,0,train,train,train
DTXSID3044461,0,train,train,test
DTXSID3027792,0,train,test,train
DTXSID0048189,1,train,train,test
DTXSID1029255,0,train,train,train
DTXSID3020916,0,train,train,train
DTXSID5020491,1,train,test,train
DTXSID2057601,0,train,train,train
DTXSID2027886,0,train,train,train
DTXSID9022100,0,train,train,train
DTXSID5021332,1,train,train,train
DTXSID1037696,0,train,train,train
DTXSID5020607,0,train,train,train
DTXSID5057701,0,train,train,train
DTXSID7023356,0,train,train,train
DTXSID8024864,0,train,train,test
DTXSID8031077,1,train,train,train
DTXSID8045515,0,train,train,train
DTXSID5020946,1,train,test,train
DTXSID6027397,0,train,train,train
DTXSID0047290,1,train,train,train
DTXSID9045265,0,train,train,train
DTXSID0028030,0,train,test,train
DTXSID1051771,0,train,train,train
DTXSID8034538,0,train,train,train
DTXSID0025571,0,train,train,train
DTXSID1040243,0,train,test,test
DTXSID9025611,0,train,test,train
DTXSID3028005,0,train,train,train
DTXSID2024799,0,train,train,train
DTXSID2034598,1,train,train,train
DTXSID0042379,0,train,train,train
DTXSID5045176,1,train,train,train
DTXSID4021973,0,train,train,train
DTXSID4039233,0,train,train,train
DTXSID2024797,0,train,train,train
DTXSID2027591,0,train,test,train
DTXSID6020276,0,train,train,test
DTXSID4047339,1,train,train,train
DTXSID7029320,0,train,train,train
DTXSID0032493,1,train,train,train
DTXSID5046988,0,train,train,train
DTXSID4045688,0,train,train,train
DTXSID2024458,1,train,train,train
DTXSID1025693,0,train,train,train
DTXSID6048838,0,train,train,train
DTXSID6021371,0,train,train,train
DTXSID1025483,0,train,train,test
DTXSID4024775,0,train,train,train
DTXSID8045802,0,train,train,train
DTXSID7057656,0,train,train,train
DTXSID5043714,0,train,train,train
DTXSID4042254,0,train,train,train
DTXSID0021206,0,train,train,train
DTXSID3021196,0,train,train,train
DTXSID8027452,0,train,train,train
DTXSID8057805,1,train,train,train
DTXSID5024506,0,train,train,train
DTXSID9020459,0,train,train,train
DTXSID2034540,0,train,test,train
DTXSID1034501,1,train,train,train
DTXSID6044480,1,train,test,train
DTXSID8021488,0,train,train,train
DTXSID8045220,0,train,train,train
DTXSID5024926,0,train,train,test
DTXSID0025076,1,train,train,test
DTXSID8024315,1,train,train,train
DTXSID6043917,0,train,train,train
DTXSID4047090,0,train,train,train
DTXSID1026293,0,train,train,train
DTXSID9049037,1,train,train,train
DTXSID0040703,0,train,train,train
DTXSID8047553,0,train,train,train
DTXSID3057729,0,train,train,train
DTXSID4049321,0,train,test,test
DTXSID0045543,0,train,train,train
DTXSID9027104,0,train,test,test
DTXSID8057851,0,train,train,train
DTXSID0047292,0,train,test,train
DTXSID7026653,0,train,train,train
DTXSID6045587,0,train,train,test
DTXSID9020164,0,train,test,train
DTXSID8041248,1,train,train,train
DTXSID3023712,0,train,test,train
DTXSID4021977,0,train,test,train
DTXSID9048722,0,train,test,train
DTXSID6052536,0,train,train,test
DTXSID4024644,0,train,train,test
DTXSID1037515,1,train,train,train
DTXSID0026171,0,train,train,train
DTXSID3048780,1,train,test,train
DTXSID8029159,0,train,train,train
DTXSID4047882,1,train,train,train
DTXSID9048194,0,train,test,train
DTXSID7021940,0,train,train,train
DTXSID5052672,0,train,train,train
DTXSID3021516,0,train,train,train
DTXSID7049265,0,train,train,train
DTXSID7029661,0,train,train,train
DTXSID9046445,1,train,train,train
DTXSID3029287,0,train,train,train
DTXSID6044438,0,train,train,train
DTXSID7025895,1,train,train,train
DTXSID6046216,0,train,train,train
DTXSID8024234,1,train,train,test
DTXSID5047031,0,train,test,train
DTXSID2052574,0,train,test,train
DTXSID7047306,0,train,train,train
DTXSID0025814,0,train,train,train
DTXSID2034881,1,train,train,train
DTXSID7021520,0,train,train,train
DTXSID6023862,0,train,train,test
DTXSID6041210,0,train,train,train
DTXSID1021241,0,train,train,train
DTXSID2049347,0,train,train,train
DTXSID0025866,0,train,train,test
DTXSID6021795,0,train,test,train
DTXSID5020570,0,train,test,train
DTXSID8026145,0,train,train,test
DTXSID1021792,0,train,train,train
DTXSID0057623,0,train,train,train
DTXSID5057622,0,train,train,test
DTXSID7047192,0,train,train,test
DTXSID6021375,0,train,train,test
DTXSID2046919,1,train,train,train
DTXSID3049045,0,train,train,train
DTXSID2057817,0,train,test,train
DTXSID0034300,0,train,train,train
DTXSID6048880,0,train,train,train
DTXSID2025503,0,train,train,test
DTXSID3048861,0,train,train,train
DTXSID9020453,1,train,train,test
DTXSID2032554,0,train,test,train
DTXSID8021729,1,train,train,train
DTXSID6046767,0,train,train,train
DTXSID1047497,0,train,train,train
DTXSID6047105,0,train,train,test
DTXSID8046743,1,train,train,train
DTXSID8020628,0,train,train,train
DTXSID6057617,0,train,train,train
DTXSID6021294,0,train,test,test
DTXSID1021821,0,train,train,test
DTXSID3026691,0,train,train,train
DTXSID3044415,1,train,train,test
DTXSID7049429,0,train,train,train
DTXSID2021818,0,train,test,train
DTXSID8023349,0,train,train,train
DTXSID5026091,0,train,train,train
DTXSID1023362,0,train,train,train
DTXSID0052598,0,train,test,test
DTXSID5049233,0,train,train,test
DTXSID3052060,0,train,train,test
DTXSID9047093,0,train,train,test
DTXSID0048848,0,train,train,train
DTXSID4020826,1,train,train,train
DTXSID5028114,0,train,train,train
DTXSID5022980,1,train,test,train
DTXSID0032316,0,train,train,test
DTXSID6025018,0,train,train,train
DTXSID2020682,0,train,train,train
DTXSID6024412,0,train,train,train
DTXSID7032638,1,train,train,test
DTXSID3044338,1,train,train,test
DTXSID5051529,0,train,train,test
DTXSID7022093,0,train,train,train
DTXSID8032627,0,train,train,train
DTXSID8021193,0,train,train,train
DTXSID5021255,0,train,train,test
DTXSID0038831,0,train,train,train
DTXSID5026120,0,train,train,train
DTXSID7047697,1,train,train,test
DTXSID6038798,0,train,train,train
DTXSID0057833,0,train,train,train
DTXSID2035481,0,train,train,train
DTXSID0027565,0,train,train,train
DTXSID3049415,0,train,train,test
DTXSID6048674,0,train,train,train
DTXSID0047406,0,train,test,train
DTXSID7022835,0,train,train,train
DTXSID4042622,1,train,train,train
DTXSID7057783,0,train,test,train
DTXSID2044266,1,train,train,train
DTXSID7042063,0,train,train,train
DTXSID9022948,0,train,train,train
DTXSID5020445,0,train,train,train
DTXSID1020859,0,train,train,train
DTXSID2044472,0,train,train,train
DTXSID2049050,1,train,train,test
DTXSID0051736,0,train,train,train
DTXSID2046755,1,train,test,train
DTXSID3044916,0,train,train,train
DTXSID5057626,0,train,test,train
DTXSID4020537,0,train,train,test
DTXSID8046589,1,train,test,train
DTXSID0027513,0,train,train,train
DTXSID7040736,0,train,test,train
DTXSID6032431,1,train,test,test
DTXSID3035266,0,train,test,train
DTXSID3032591,0,train,train,train
DTXSID7044847,0,train,train,train
DTXSID4022523,0,train,train,train
DTXSID4032667,1,train,train,test
DTXSID1024629,0,train,train,test
DTXSID3022877,0,train,train,test
DTXSID7025635,0,train,train,test
DTXSID6020771,0,train,train,train
DTXSID3023685,1,train,train,test
DTXSID5024473,1,train,train,test
DTXSID8020917,0,train,train,train
DTXSID4027319,0,train,train,test
DTXSID8041404,0,train,train,test
DTXSID1024255,1,train,test,train
DTXSID8044416,0,train,train,train
DTXSID3045140,1,train,train,train
DTXSID5051444,1,train,train,test
DTXSID9025617,0,train,train,train
DTXSID7041629,1,train,test,train
DTXSID8038801,1,train,train,train
DTXSID2041917,0,train,train,train
DTXSID0020602,0,train,train,train
DTXSID0046644,0,train,train,test
DTXSID4024640,0,train,train,train
DTXSID0045090,0,train,train,train
DTXSID7045574,0,train,train,train
DTXSID5048186,0,train,train,train
DTXSID4048690,1,train,train,train
DTXSID5049318,0,train,train,test
DTXSID6047070,0,train,train,train
DTXSID8030423,1,train,train,train
DTXSID9047465,0,train,test,train
DTXSID6034764,0,train,train,test
DTXSID2040652,1,train,train,train
DTXSID0034722,0,train,train,train
DTXSID0044575,0,train,train,train
DTXSID2021943,0,train,train,train
DTXSID3022162,1,train,train,train
DTXSID2041256,0,train,train,train
DTXSID8021515,0,train,test,train
DTXSID8021563,1,train,train,test
DTXSID6023737,0,train,train,train
DTXSID7049215,0,train,train,train
DTXSID0046060,0,train,train,train
DTXSID1047782,0,train,train,train
DTXSID3045306,0,train,train,test
DTXSID2046123,0,train,train,test
DTXSID3041403,0,train,train,train
DTXSID6025648,1,train,test,test
DTXSID2026494,0,train,train,train
DTXSID5021128,0,train,train,train
DTXSID4035708,1,train,train,train
DTXSID1057614,0,train,train,test
DTXSID8024739,0,train,train,train
DTXSID9057840,1,train,train,train
DTXSID5027358,0,train,train,train
DTXSID0049232,0,train,train,train
DTXSID2037508,0,train,train,train
DTXSID1021031,1,train,train,test
DTXSID9057634,0,train,train,train
DTXSID8021195,0,train,train,train
DTXSID3027798,0,train,train,train
DTXSID6021828,0,train,train,train
DTXSID2048826,0,train,train,train
DTXSID4022109,0,train,train,train
DTXSID1045661,0,train,test,train
DTXSID8048781,0,train,train,train
DTXSID6022842,0,train,train,train
DTXSID6032356,0,train,test,train
DTXSID1044196,0,train,train,test
DTXSID2044684,0,train,train,train
DTXSID3020673,1,train,test,train
DTXSID2052289,0,train,train,train
DTXSID5046776,1,train,train,train
DTXSID1045297,1,train,train,train
DTXSID8041797,0,train,train,train
DTXSID1034929,0,train,train,train
DTXSID8026220,1,train,train,train
DTXSID4023175,0,train,train,train
DTXSID0044107,0,train,test,train
DTXSID9046942,0,train,train,test
DTXSID8037754,0,train,train,train
DTXSID3041619,1,train,train,test
DTXSID3034614,0,train,train,train
DTXSID5048182,0,train,train,train
DTXSID7029299,1,train,test,train
DTXSID4048935,1,train,train,train
DTXSID9045215,0,train,train,train
DTXSID5025156,0,train,train,train
