ID,label,split_1,split_2,split_3
DTXSID0034695,1,train,train,train
DTXSID4045767,0,train,train,train
DTXSID8026802,0,train,train,val
DTXSID8021563,1,train,train,train
DTXSID7040948,0,train,train,train
DTXSID2025133,0,train,train,test
DTXSID0038831,0,train,test,train
DTXSID1046188,0,train,test,test
DTXSID0041513,0,train,val,train
DTXSID2045652,0,train,train,train
DTXSID6045953,0,train,train,train
DTXSID9026132,0,train,train,test
DTXSID6028022,1,train,train,train
DTXSID2021608,0,train,train,train
DTXSID7045366,0,train,train,val
DTXSID5044029,1,train,train,train
DTXSID9023914,0,train,train,test
DTXSID6040246,0,train,train,train
DTXSID1042445,0,train,test,train
DTXSID0044600,0,train,train,train
DTXSID8021937,0,train,train,test
DTXSID2029612,0,train,train,train
DTXSID4057841,0,train,train,train
DTXSID8022086,0,train,train,train
DTXSID2032683,1,train,train,val
DTXSID7040732,1,train,test,train
DTXSID1057616,0,train,train,train
DTXSID8026933,0,train,train,train
DTXSID3027829,0,train,train,train
DTXSID2047191,0,train,train,train
DTXSID1040164,0,train,train,test
DTXSID0032601,1,train,train,val
DTXSID2041672,0,train,test,train
DTXSID4026765,0,train,train,train
DTXSID2023309,0,train,train,train
DTXSID6020771,0,train,train,val
DTXSID6023286,0,train,train,train
DTXSID1048590,0,train,train,train
DTXSID1020512,0,train,train,train
DTXSID1046003,0,train,train,train
DTXSID4049082,0,train,train,train
DTXSID5038888,1,train,train,train
DTXSID8037754,0,train,train,train
DTXSID6025276,0,train,test,train
DTXSID8023472,0,train,train,train
DTXSID3024239,1,train,train,train
DTXSID3047267,0,train,train,train
DTXSID6025064,0,train,train,train
DTXSID9044241,0,train,train,train
DTXSID2021600,0,train,train,train
DTXSID1020560,1,train,train,train
DTXSID2045365,1,train,train,train
DTXSID1057668,0,train,train,train
DTXSID3047637,0,train,train,train
DTXSID9044536,0,train,train,train
DTXSID3046405,1,train,train,train
DTXSID6022846,0,train,val,val
DTXSID7057654,0,train,test,train
DTXSID3020966,0,train,train,train
DTXSID9021633,0,train,train,test
DTXSID2045107,0,train,train,train
DTXSID6021248,1,train,train,train
DTXSID2027412,0,train,train,train
DTXSID4044826,0,train,test,train
DTXSID5024508,0,train,train,train
DTXSID5026623,0,train,test,train
DTXSID2024454,0,train,test,train
DTXSID3029233,0,train,train,train
DTXSID4027280,0,train,train,train
DTXSID7047142,0,train,test,train
DTXSID7045576,0,train,train,train
DTXSID8047892,0,train,val,train
DTXSID8040222,0,train,train,train
DTXSID9047883,1,train,train,train
DTXSID3027405,0,train,train,train
DTXSID1047576,0,train,train,train
DTXSID7025637,1,train,train,test
DTXSID8057805,0,train,train,train
DTXSID0057831,1,train,train,train
DTXSID3040271,0,train,train,train
DTXSID0021628,0,train,train,train
DTXSID8030138,0,train,test,train
DTXSID4021185,1,train,val,train
DTXSID8045191,0,train,test,test
DTXSID9037539,1,train,train,train
DTXSID1048174,1,train,train,train
DTXSID2044767,0,train,train,test
DTXSID3024318,1,train,train,train
DTXSID1047152,0,train,train,test
DTXSID9049037,1,train,train,train
DTXSID6048882,1,train,train,train
DTXSID8026727,0,train,train,train
DTXSID4044618,0,train,train,train
DTXSID2044713,0,train,train,train
DTXSID3032129,0,train,train,train
DTXSID5027647,0,train,train,val
DTXSID9039232,0,train,train,train
DTXSID5048841,0,train,test,train
DTXSID0044363,0,train,train,val
DTXSID9046150,0,train,train,train
DTXSID9027603,0,train,train,train
DTXSID9048192,0,train,train,train
DTXSID3027328,0,train,train,val
DTXSID1020439,0,train,train,train
DTXSID5032442,0,train,train,train
DTXSID7021607,0,train,train,train
DTXSID0047113,0,train,train,train
DTXSID3020336,0,train,train,train
DTXSID2026494,0,train,train,train
DTXSID2029242,0,train,train,train
DTXSID4027600,0,train,train,train
DTXSID0049315,1,train,train,train
DTXSID4025080,0,train,train,test
DTXSID0052621,0,train,train,train
DTXSID1045328,0,train,train,val
DTXSID6032431,1,train,train,train
DTXSID7031458,1,train,val,val
DTXSID4021634,0,train,train,train
DTXSID2027834,0,train,train,test
DTXSID0020498,0,train,val,train
DTXSID1045376,0,train,train,train
DTXSID9047592,1,train,train,train
DTXSID8047428,0,train,train,train
DTXSID9020247,1,train,train,train
DTXSID8044385,0,train,train,train
DTXSID2020262,0,train,train,train
DTXSID7048796,1,train,train,train
DTXSID7048902,0,train,train,train
DTXSID0033332,0,train,train,test
DTXSID3049332,0,train,train,train
DTXSID6022684,0,train,train,train
DTXSID1049697,1,train,train,train
DTXSID3020330,1,train,train,train
DTXSID1024916,0,train,train,train
DTXSID4025749,1,train,train,train
DTXSID4034601,0,train,train,train
DTXSID7024798,0,train,val,train
DTXSID2057603,0,train,test,test
DTXSID4030047,1,train,train,val
DTXSID4026557,0,train,val,val
DTXSID0023618,0,train,test,train
DTXSID9025744,1,train,train,test
DTXSID0038887,1,train,train,train
DTXSID2044266,1,train,test,train
DTXSID5046691,1,train,train,train
DTXSID7046126,0,train,train,train
DTXSID8040484,0,train,train,train
DTXSID5047663,0,train,train,train
DTXSID8026220,1,train,train,train
DTXSID8020915,0,train,train,train
DTXSID1045245,0,train,train,train
DTXSID0057835,0,train,train,train
DTXSID6020014,0,train,train,train
DTXSID9046946,0,train,train,test
DTXSID6023153,0,train,train,train
DTXSID7057787,0,train,train,val
DTXSID0032813,0,train,train,train
DTXSID8029315,0,train,train,train
DTXSID7020211,1,train,train,train
DTXSID3024815,0,train,train,train
DTXSID6048919,1,train,train,train
DTXSID1021378,0,train,train,val
DTXSID9044532,0,train,train,train
DTXSID4023676,0,train,train,train
DTXSID3024574,0,train,test,train
DTXSID1047318,1,train,train,train
DTXSID9047677,0,train,train,train
DTXSID5045469,0,train,val,train
DTXSID1031591,0,train,test,train
DTXSID1021952,1,train,train,train
DTXSID5046300,0,train,train,train
DTXSID7057737,0,train,train,train
DTXSID2025551,0,train,train,train
DTXSID2044559,1,train,train,train
DTXSID8020620,1,train,train,val
DTXSID7044423,0,train,train,train
DTXSID4042468,0,train,test,train
DTXSID2021026,0,train,train,train
DTXSID5021758,1,train,train,train
DTXSID4047410,1,train,test,train
DTXSID5049318,0,train,train,train
DTXSID9036226,0,train,train,train
DTXSID2049422,0,train,val,train
DTXSID6024832,1,train,train,train
DTXSID4047387,1,train,train,train
DTXSID6048838,0,train,train,test
DTXSID0047878,0,train,train,train
DTXSID9023679,0,train,val,train
DTXSID2044137,0,train,train,train
DTXSID9026841,0,train,train,train
DTXSID9025746,0,train,test,train
DTXSID1035286,0,train,train,val
DTXSID9022528,0,train,train,val
DTXSID6022894,1,train,train,train
DTXSID1038822,1,train,train,train
DTXSID6022973,1,train,train,train
DTXSID2052447,0,train,val,train
DTXSID1033876,0,train,train,test
DTXSID7045158,0,train,train,test
DTXSID2027599,0,train,train,val
DTXSID0045383,0,train,test,train
DTXSID8025464,0,train,train,train
DTXSID9020401,0,train,train,test
DTXSID1041425,0,train,train,train
DTXSID1023368,1,train,train,train
DTXSID4048983,1,train,train,train
DTXSID6046478,0,train,test,train
DTXSID8047636,0,train,train,train
DTXSID8042264,1,train,train,train
DTXSID6038798,0,train,train,val
DTXSID8026935,0,train,val,train
DTXSID7023724,0,train,val,train
DTXSID5048922,0,train,val,test
DTXSID7046623,0,train,train,val
DTXSID0044280,0,train,train,train
DTXSID0025997,0,train,train,train
DTXSID8024652,0,train,train,train
DTXSID2046755,1,train,train,val
DTXSID1020148,0,train,train,train
DTXSID9029649,0,train,train,val
DTXSID0046648,1,train,test,train
DTXSID1049352,1,train,train,val
DTXSID3046619,1,train,test,train
DTXSID8044543,0,train,test,train
DTXSID8024157,1,train,train,train
DTXSID0027143,1,train,train,train
DTXSID9029146,0,train,train,test
DTXSID2022595,0,train,test,train
DTXSID4020618,0,train,train,train
DTXSID6024460,1,train,train,train
DTXSID8044410,0,train,test,train
DTXSID1022003,0,train,train,train
DTXSID3042261,1,train,test,test
DTXSID5020312,1,train,train,train
DTXSID2034833,0,train,train,train
DTXSID0044949,0,train,train,train
DTXSID7021314,1,train,test,train
DTXSID4047969,0,train,train,test
DTXSID9045184,1,train,train,train
DTXSID5046227,1,train,train,test
DTXSID3045851,0,train,train,train
DTXSID9022445,1,train,train,train
DTXSID8057722,0,train,train,train
DTXSID9057713,1,train,train,train
DTXSID4047252,1,train,train,train
DTXSID1027556,0,train,train,test
DTXSID9047706,0,train,train,train
DTXSID9032531,1,train,train,val
DTXSID5046641,0,train,train,train
DTXSID8021690,0,train,train,train
DTXSID8046531,0,train,train,train
DTXSID0046307,0,train,train,test
DTXSID7047649,0,train,train,train
DTXSID7049427,0,train,test,train
DTXSID4044589,0,train,train,test
DTXSID3030189,1,train,train,train
DTXSID6046349,0,train,train,val
DTXSID7027386,0,train,train,train
DTXSID6022341,0,train,train,train
DTXSID4025612,0,train,train,train
DTXSID5042324,0,train,train,test
DTXSID0046309,1,train,test,train
DTXSID2020684,0,train,train,train
DTXSID2026991,0,train,val,train
DTXSID5025156,0,train,train,train
DTXSID3023974,0,train,train,val
DTXSID8044204,1,train,test,train
DTXSID3023897,1,train,train,train
DTXSID9032329,1,train,train,train
DTXSID6045117,1,train,train,train
DTXSID7025269,0,train,test,test
DTXSID3024077,0,train,train,train
DTXSID2048870,0,train,train,test
DTXSID6057798,1,train,train,train
DTXSID4027282,0,train,train,train
DTXSID3025122,0,train,val,test
DTXSID0046274,0,train,train,test
DTXSID6027507,0,train,train,train
DTXSID8024941,0,train,train,train
DTXSID0046569,0,train,train,train
DTXSID4044799,0,train,train,train
DTXSID2028016,0,train,train,val
DTXSID5047582,0,train,test,train
DTXSID4044745,0,train,train,train
DTXSID4049327,0,train,val,train
DTXSID2028985,0,train,train,train
DTXSID9040716,0,train,train,train
DTXSID9047205,0,train,val,train
DTXSID5057759,0,train,train,train
DTXSID7027099,0,train,val,train
DTXSID0043848,0,train,train,train
DTXSID0024921,0,train,train,train
DTXSID5023871,0,train,train,train
DTXSID6020066,0,train,train,train
DTXSID1047659,0,train,train,train
DTXSID9045710,0,train,train,train
DTXSID3022588,1,train,train,train
DTXSID3049336,0,train,train,train
DTXSID0048183,0,train,train,train
DTXSID2025896,0,train,train,train
DTXSID4046109,1,train,train,val
DTXSID8023260,0,train,train,train
DTXSID0020020,0,train,train,train
DTXSID5047611,0,train,train,train
DTXSID0027721,1,train,train,val
DTXSID9044299,0,train,train,train
DTXSID8034871,0,train,train,train
DTXSID1024467,0,train,train,train
DTXSID2025004,0,train,train,train
DTXSID0025577,0,train,train,train
DTXSID0040208,0,train,test,train
DTXSID3029281,0,train,train,train
DTXSID0045466,0,train,train,train
DTXSID1046974,1,train,train,val
DTXSID5021883,0,train,train,test
DTXSID1027269,0,train,test,train
DTXSID8034792,1,train,train,train
DTXSID0047614,0,train,val,test
DTXSID9042594,1,train,train,train
DTXSID5023667,0,train,train,train
DTXSID5025100,0,train,train,train
DTXSID9045685,0,train,val,train
DTXSID2033447,0,train,train,train
DTXSID4046949,1,train,train,train
DTXSID6042521,0,train,train,train
DTXSID0045173,1,train,train,train
DTXSID4047705,0,train,train,train
DTXSID9032535,0,train,train,train
DTXSID8024315,1,train,train,train
DTXSID5020281,0,train,val,train
DTXSID6044721,0,train,train,train
DTXSID1044643,0,train,train,test
DTXSID7046093,0,train,train,train
DTXSID9032610,0,train,val,train
DTXSID0042583,0,train,train,train
DTXSID7044922,1,train,train,val
DTXSID5022932,0,train,train,train
DTXSID0025864,0,train,train,train
DTXSID0047662,0,train,train,train
DTXSID3041790,0,train,train,train
DTXSID7021946,0,train,train,train
DTXSID1045372,0,train,train,train
DTXSID7021027,0,train,train,val
DTXSID8044414,0,train,train,train
DTXSID9026974,1,train,train,train
DTXSID3020916,0,train,train,train
DTXSID0041220,1,train,train,train
DTXSID1042281,0,train,train,test
DTXSID8025258,1,train,train,train
DTXSID9026500,0,train,train,train
DTXSID7042437,1,train,train,train
DTXSID4026050,0,train,train,val
DTXSID7047693,0,train,train,train
DTXSID2029246,0,train,train,train
DTXSID4025167,0,train,test,train
DTXSID7044631,0,train,train,train
DTXSID8021517,0,train,train,val
DTXSID6020484,0,train,train,test
DTXSID6057619,1,train,train,train
DTXSID1022843,1,train,test,train
DTXSID9044403,0,train,train,train
DTXSID3021192,1,train,train,train
DTXSID9044667,0,train,train,train
DTXSID3042059,0,train,train,test
DTXSID6023024,1,train,train,test
DTXSID0021385,1,train,train,val
DTXSID1026118,0,train,train,train
DTXSID2031374,0,train,train,train
DTXSID4020870,1,train,train,train
DTXSID9027314,0,train,train,train
DTXSID3024522,0,train,train,train
DTXSID2042195,0,train,train,train
DTXSID8028008,0,train,val,train
DTXSID1020352,0,train,train,train
DTXSID7042196,0,train,train,train
DTXSID8046664,0,train,train,train
DTXSID2024878,0,train,train,train
DTXSID3045562,0,train,train,train
DTXSID4020537,0,train,train,test
DTXSID6045377,1,train,train,val
DTXSID5033595,1,train,train,test
DTXSID9046734,0,train,train,train
DTXSID2020505,0,train,train,train
DTXSID9020249,0,train,val,train
DTXSID9026710,0,train,train,train
DTXSID1025306,0,train,train,train
DTXSID8022959,1,train,train,train
DTXSID9029194,0,train,val,train
DTXSID9044613,0,train,test,train
DTXSID4027498,0,train,train,train
DTXSID9023881,0,train,train,train
DTXSID4025296,0,train,train,train
DTXSID1025013,0,train,test,test
DTXSID1026740,0,train,train,train
DTXSID2057609,0,train,train,train
DTXSID0034192,1,train,train,val
DTXSID1049308,0,train,train,val
DTXSID5021413,1,train,train,train
DTXSID2024747,0,train,train,train
DTXSID0022220,1,train,train,train
DTXSID2048872,0,train,test,train
DTXSID5021126,1,train,train,val
DTXSID3022667,1,train,test,train
DTXSID7046091,1,train,val,test
DTXSID0047745,0,train,train,val
DTXSID6034764,0,train,train,test
DTXSID9044875,0,train,val,train
DTXSID9049405,0,train,train,train
DTXSID7046966,0,train,train,train
DTXSID8020678,1,train,train,train
DTXSID8029105,0,train,train,test
DTXSID5021415,0,train,train,val
DTXSID7040360,0,train,train,train
DTXSID7037551,0,train,train,train
DTXSID2026232,1,train,train,test
DTXSID8041452,0,train,train,train
DTXSID8020252,0,train,train,train
DTXSID4044454,0,train,train,train
DTXSID4041317,0,train,train,train
DTXSID1045794,0,train,train,train
DTXSID3021930,0,train,train,train
DTXSID0043892,0,train,train,train
DTXSID5029263,0,train,train,train
DTXSID8027034,0,train,val,train
DTXSID0046351,0,train,train,train
DTXSID4041442,0,train,train,val
DTXSID4021761,0,train,train,test
DTXSID2049426,0,train,train,val
DTXSID4051619,0,train,val,train
DTXSID6040296,0,train,train,train
DTXSID8047476,1,train,train,train
DTXSID6057667,0,train,test,test
DTXSID9045849,1,train,train,train
DTXSID1042077,0,train,train,train
DTXSID0027640,0,train,train,train
DTXSID1025271,0,train,train,val
DTXSID6027262,0,train,train,train
DTXSID4040713,1,train,train,val
DTXSID3047974,1,train,train,train
DTXSID0025074,0,train,train,train
DTXSID4021923,0,train,train,train
DTXSID5023031,0,train,train,train
DTXSID5046229,0,train,val,test
DTXSID0025737,0,train,train,train
DTXSID2045444,0,train,test,test
DTXSID2046389,0,train,train,train
DTXSID6023737,0,train,train,val
DTXSID8041371,0,train,train,train
DTXSID8048733,1,train,val,test
DTXSID3026647,0,train,train,test
DTXSID5041306,1,train,train,train
DTXSID2026496,0,train,train,train
DTXSID2034255,0,train,train,train
DTXSID4024644,0,train,train,train
DTXSID5027069,0,train,train,train
DTXSID9048778,0,train,train,train
DTXSID4046579,0,train,train,val
DTXSID3042390,1,train,train,train
DTXSID3047554,0,train,train,train
DTXSID6044565,1,train,test,train
DTXSID2027175,0,train,test,train
DTXSID7024081,0,train,train,train
DTXSID8049414,1,train,train,train
DTXSID2040363,1,train,train,train
DTXSID6047579,0,train,train,train
DTXSID8044466,0,train,train,val
DTXSID2051687,0,train,test,test
DTXSID5021201,0,train,train,train
DTXSID7044926,0,train,train,train
DTXSID0046226,0,train,train,train
DTXSID8034089,1,train,train,train
DTXSID3057692,0,train,train,train
DTXSID0044818,0,train,train,val
DTXSID2021282,0,train,train,train
DTXSID5034698,0,train,train,val
DTXSID1048623,1,train,train,train
DTXSID3027790,0,train,train,train
DTXSID6046474,0,train,train,train
DTXSID7027122,0,train,train,train
DTXSID2032005,1,train,val,train
DTXSID7052284,0,train,train,val
DTXSID5020784,1,train,test,train
DTXSID8025757,1,train,train,train
DTXSID9048809,1,train,train,train
DTXSID2042143,0,train,train,train
DTXSID8021808,0,train,train,train
DTXSID0046480,0,train,train,train
DTXSID4045686,0,train,train,train
DTXSID6057744,1,train,train,train
DTXSID9026766,0,train,train,val
DTXSID0021626,0,train,train,train
DTXSID6046000,0,train,train,train
DTXSID8052198,0,train,train,train
DTXSID8041373,0,train,train,train
DTXSID8057697,1,train,train,train
DTXSID2026157,0,train,train,train
DTXSID4021395,0,train,train,train
DTXSID8027400,0,train,val,train
DTXSID0020022,1,train,train,train
DTXSID4044375,0,train,train,train
DTXSID7046095,0,train,test,train
DTXSID5047083,0,train,train,train
DTXSID8035001,0,train,train,val
DTXSID7042146,0,train,train,train
DTXSID8029600,0,train,test,train
DTXSID3026566,0,train,train,train
DTXSID1041423,0,train,train,train
DTXSID3044914,0,train,train,test
DTXSID8042002,0,train,train,train
DTXSID1023150,0,train,train,train
DTXSID8021488,0,train,train,train
DTXSID5045960,0,train,train,train
DTXSID4024143,0,train,train,train
DTXSID8044915,0,train,train,test
DTXSID3024447,0,train,train,train
DTXSID5024479,0,train,train,train
DTXSID8042137,1,train,train,train
DTXSID7047643,0,train,train,train
DTXSID2025680,1,train,train,train
DTXSID4024012,0,train,train,train
DTXSID6048915,1,train,train,train
DTXSID9044661,0,train,val,train
DTXSID8044208,0,train,train,train
DTXSID4048721,0,train,train,val
DTXSID1024835,0,train,train,train
DTXSID0020286,0,train,val,train
DTXSID2041886,0,train,train,train
DTXSID1021956,0,train,train,train
DTXSID3045649,0,train,train,train
DTXSID0024979,0,train,train,train
DTXSID0046690,0,train,train,train
DTXSID8027032,0,train,test,train
DTXSID9027449,0,train,train,test
DTXSID8047266,0,train,train,train
DTXSID7049265,1,train,train,train
DTXSID0027804,0,train,train,train
DTXSID0027561,0,train,train,train
DTXSID7045364,0,train,test,val
DTXSID8023262,1,train,train,train
DTXSID2020426,1,train,train,train
DTXSID9044877,0,train,train,train
DTXSID1052298,0,train,train,train
DTXSID4041490,0,train,train,train
DTXSID6042280,1,train,test,train
DTXSID4052342,0,train,train,train
DTXSID2047648,0,train,train,train
DTXSID2029327,0,train,train,train
DTXSID2027832,0,train,train,train
DTXSID5023613,0,train,train,train
DTXSID4020749,1,train,train,test
DTXSID4045763,0,train,train,train
DTXSID0041567,0,train,train,test
DTXSID9045845,0,train,train,val
DTXSID8047686,1,train,train,train
DTXSID1045459,0,train,test,train
DTXSID3020964,0,train,train,test
DTXSID5030955,0,train,train,train
DTXSID7025506,0,train,train,train
DTXSID3044625,0,train,train,train
DTXSID0047951,0,train,train,val
DTXSID6047074,0,train,train,train
DTXSID2026101,1,train,train,val
DTXSID3027249,0,train,test,train
DTXSID2044769,0,train,train,train
DTXSID1032482,0,train,train,train
DTXSID5047320,1,train,train,train
DTXSID8048650,1,train,test,train
DTXSID0023038,0,train,val,train
DTXSID3023342,0,train,train,val
DTXSID1020699,1,train,train,train
DTXSID6041422,0,train,val,train
DTXSID1031626,0,train,train,train
DTXSID9023835,1,train,test,train
DTXSID9023702,0,train,train,train
DTXSID0052594,0,train,train,train
DTXSID4024931,0,train,train,train
DTXSID4023254,0,train,train,train
DTXSID4023385,0,train,train,train
DTXSID1046267,1,train,val,val
DTXSID2026151,0,train,train,train
DTXSID6040662,1,train,train,train
DTXSID3034583,0,train,train,train
DTXSID7040784,0,train,train,train
DTXSID9045342,0,train,train,train
DTXSID9044582,1,train,train,val
DTXSID1021168,1,train,train,val
DTXSID4022313,1,train,test,train
DTXSID7041756,0,train,test,test
DTXSID9021188,0,train,train,train
DTXSID9046443,1,train,train,val
DTXSID8027537,0,train,train,train
DTXSID3020887,0,train,train,train
DTXSID5057670,0,train,train,train
DTXSID0025571,0,train,train,test
DTXSID0041698,0,train,val,test
DTXSID6051566,0,train,train,train
DTXSID6044858,0,train,train,test
DTXSID7045526,0,train,train,train
DTXSID4026769,0,train,train,test
DTXSID2024793,0,train,train,train
DTXSID8044834,0,train,train,train
DTXSID4045765,0,train,train,train
DTXSID5025021,1,train,test,train
DTXSID8046296,0,train,train,test
DTXSID1020728,0,train,val,train
DTXSID2022090,0,train,test,train
DTXSID8045698,0,train,val,val
DTXSID6024123,0,train,train,train
DTXSID6026240,0,train,train,val
DTXSID2048660,0,train,test,train
DTXSID8021195,0,train,train,test
DTXSID7027546,0,train,train,train
DTXSID4032667,1,train,train,train
DTXSID3057644,1,train,train,val
DTXSID9044451,0,train,train,train
DTXSID1057822,0,train,val,train
DTXSID3021805,1,train,train,train
DTXSID3048998,0,train,test,train
DTXSID6051564,0,train,train,train
DTXSID8049416,0,train,train,train
DTXSID2021288,0,train,train,train
DTXSID7020843,0,train,test,train
DTXSID7025635,1,train,val,train
DTXSID1022057,0,train,train,train
DTXSID6041133,1,train,train,val
DTXSID0042117,1,train,train,train
DTXSID7025342,0,train,train,train
DTXSID1032569,0,train,train,train
DTXSID1044223,1,train,train,train
DTXSID0040676,0,train,train,train
DTXSID1047570,0,train,train,train
DTXSID5024926,0,train,train,train
DTXSID3029869,0,train,train,train
DTXSID6047103,1,train,val,train
DTXSID3045190,0,train,train,train
DTXSID0044575,1,train,train,train
DTXSID7023697,1,train,train,train
DTXSID7044849,0,train,train,train
DTXSID4041280,1,train,test,train
DTXSID2025975,0,train,train,test
DTXSID7026029,0,train,train,train
DTXSID9024063,0,train,val,train
DTXSID1027506,0,train,train,train
DTXSID1041970,0,train,train,train
DTXSID7044390,1,train,test,train
DTXSID4044450,0,train,train,train
DTXSID1031462,0,train,train,train
DTXSID9047338,1,train,train,val
DTXSID0020367,0,train,train,train
DTXSID8057807,0,train,train,train
DTXSID5025863,0,train,train,train
DTXSID6046216,0,train,train,train
DTXSID0020448,0,train,train,train
DTXSID9021059,0,train,train,train
DTXSID5021621,0,train,train,train
DTXSID8044620,0,train,train,train
DTXSID1046504,0,train,train,train
DTXSID7021493,0,train,train,train
DTXSID5052620,0,train,test,train
DTXSID4048692,1,train,train,train
DTXSID6052112,0,train,val,test
DTXSID9044455,0,train,train,train
DTXSID3020598,0,train,train,train
DTXSID1045580,0,train,train,train
DTXSID3046536,0,train,train,test
DTXSID5048186,1,train,train,train
DTXSID3057725,0,train,train,train
DTXSID7045867,1,train,train,val
DTXSID8022828,0,train,train,train
DTXSID2047646,0,train,train,train
DTXSID4024274,1,train,test,train
DTXSID1057791,0,train,test,val
DTXSID1051779,0,train,train,train
DTXSID4032619,1,train,test,val
DTXSID6045371,0,train,train,train
DTXSID0020602,0,train,val,train
DTXSID0045204,1,train,train,train
DTXSID7041918,0,train,train,train
DTXSID3034113,1,train,train,train
DTXSID5027227,0,train,test,train
DTXSID0020654,0,train,train,train
DTXSID3027823,0,train,test,train
DTXSID8046903,1,train,train,test
DTXSID6024911,0,train,train,train
DTXSID9037248,0,train,test,train
DTXSID1038743,0,train,test,train
DTXSID1045952,1,train,val,train
DTXSID3047556,0,train,val,train
DTXSID8044252,0,train,train,train
DTXSID9028120,0,train,test,train
DTXSID1044853,0,train,train,train
DTXSID5023035,1,train,train,train
DTXSID0046060,0,train,train,train
DTXSID1047287,0,train,train,train
DTXSID1044352,0,train,train,train
DTXSID9032379,1,train,train,val
DTXSID4021131,1,train,train,train
DTXSID2041545,0,train,train,test
DTXSID5020570,0,train,train,val
DTXSID6048830,0,train,test,train
DTXSID3045934,0,train,train,train
DTXSID1047362,1,train,train,train
DTXSID8024159,1,train,train,train
DTXSID4049400,1,train,train,train
DTXSID7025716,0,train,train,train
DTXSID6020694,0,train,train,train
DTXSID7044845,0,train,train,train
DTXSID5021411,0,train,train,test
DTXSID3022403,1,train,train,train
DTXSID0025733,0,train,train,train
DTXSID2025846,0,train,train,train
DTXSID1027500,0,train,val,train
DTXSID9044663,0,train,train,train
DTXSID8029236,0,train,test,train
DTXSID4029224,0,train,train,train
DTXSID8046402,0,train,train,test
DTXSID4020822,1,train,train,train
DTXSID6041503,1,train,train,val
DTXSID4047046,0,train,train,val
DTXSID3027586,0,train,test,train
DTXSID8027246,0,train,train,train
DTXSID3048788,0,train,train,train
DTXSID0042454,0,train,train,train
DTXSID6023103,0,train,train,test
DTXSID8049208,0,train,train,val
DTXSID9048934,0,train,test,train
DTXSID7046887,0,train,train,train
DTXSID3035266,0,train,train,train
DTXSID1021328,0,train,train,val
DTXSID8040270,1,train,train,train
DTXSID4020666,0,train,train,train
DTXSID1020223,0,train,train,train
DTXSID9048196,0,train,train,test
DTXSID9047546,0,train,train,train
DTXSID1032359,1,train,train,train
DTXSID4032376,1,train,val,train
DTXSID8020410,0,train,train,test
DTXSID9040710,0,train,train,train
DTXSID5023611,0,train,train,train
DTXSID7048580,0,train,train,val
DTXSID5047744,0,train,test,train
DTXSID3034402,1,train,train,train
DTXSID3027792,0,train,train,train
DTXSID7022049,0,train,train,train
DTXSID5026918,0,train,train,train
DTXSID5020815,0,train,train,train
DTXSID8020044,0,train,train,train
DTXSID3044542,1,train,val,train
DTXSID9045188,0,train,train,train
DTXSID4040682,0,train,train,train
DTXSID5021885,0,train,train,train
DTXSID5047031,1,train,train,train
DTXSID2027200,0,train,train,train
DTXSID7023487,0,train,train,val
DTXSID1032690,1,train,train,train
DTXSID4048725,0,train,train,test
DTXSID0041270,0,train,train,train
DTXSID0047876,0,train,train,train
DTXSID3045198,1,train,train,train
DTXSID4023200,1,train,train,train
DTXSID3047184,0,train,train,val
DTXSID8044595,1,train,train,train
DTXSID4024640,0,train,train,train
DTXSID4046024,1,train,train,val
DTXSID8045640,0,train,train,train
DTXSID2024666,0,train,val,train
DTXSID6029331,0,train,val,test
DTXSID5022061,0,train,train,train
DTXSID9040760,1,train,test,train
DTXSID1047497,0,train,train,train
DTXSID2022753,0,train,val,train
DTXSID1024881,0,train,train,train
DTXSID7057785,0,train,train,train
DTXSID9025114,1,train,train,train
DTXSID5021170,0,train,train,train
DTXSID4026842,0,train,test,train
DTXSID2046123,1,train,train,train
DTXSID1032513,0,train,train,train
DTXSID2020636,1,train,val,train
DTXSID4026262,1,train,train,train
DTXSID0044365,0,train,train,train
DTXSID7026655,1,train,test,train
DTXSID3022455,0,train,train,test
DTXSID6034928,0,train,train,train
DTXSID4034788,0,train,train,test
DTXSID6049270,0,train,train,train
DTXSID7025849,0,train,train,train
DTXSID8023846,0,train,val,train
DTXSID8041828,0,train,train,train
DTXSID7026520,1,train,test,test
DTXSID7022417,1,train,train,train
DTXSID8027294,0,train,train,train
DTXSID6021793,1,train,train,test
DTXSID8023476,0,train,val,train
DTXSID7027544,0,train,train,train
DTXSID6041268,1,train,train,train
DTXSID2022888,0,train,train,test
DTXSID7022590,0,train,train,train
DTXSID0034776,1,train,test,train
DTXSID3032541,1,train,test,train
DTXSID8034956,1,train,train,train
DTXSID5040704,1,train,train,train
DTXSID5047166,0,train,train,train
DTXSID2021866,0,train,train,test
DTXSID2030695,0,train,train,train
DTXSID0043896,0,train,train,train
DTXSID0033334,1,train,train,train
DTXSID7044396,0,train,test,train
DTXSID4027072,0,train,train,train
DTXSID1040661,0,train,test,train
DTXSID2047355,1,train,train,train
DTXSID7022332,0,train,train,train
DTXSID4047913,1,train,train,train
DTXSID6025642,0,train,train,train
DTXSID7026867,0,train,train,test
DTXSID4041494,0,train,val,train
DTXSID1042285,0,train,test,train
DTXSID5057705,0,train,train,train
DTXSID8027826,0,train,train,train
DTXSID3045196,0,train,train,train
DTXSID0057625,1,train,train,train
DTXSID3045807,0,train,train,train
